model,lookback,future,pos,val,temp,mse_T,mse_L,mae_T,mae_L,rmse_T,rmse_L,mape_T,mape_L,R2_T,R2_L,mspe,rse
Transformer,120,720,FALSE,FALSE,TRUE,30.33806801,44.02271757,4.34311485,5.60356778,5.50800037,6.63496176,0.50377351,0.7017832,-1.68980613,-2.49003733,0.31010723,1.59889948
Transformer,144,1,FALSE,FALSE,TRUE,20.93879128,20.2534404,3.0159688,3.13248545,4.57589245,4.50038225,0.26615942,0.29627039,-0.10802209,-0.02016195,0.12692234,1.05262625
Transformer,144,12,FALSE,FALSE,TRUE,21.07124138,28.36974531,3.05167866,3.75257345,4.59034204,5.32632569,0.27306423,0.35551191,-0.11070368,-0.43413732,0.12926412,1.05393875
Transformer,144,24,FALSE,FALSE,TRUE,22.46388817,31.18888104,3.22077751,4.13152926,4.73960829,5.58470062,0.29652846,0.42297983,-0.17932789,-0.58273785,0.14147381,1.08607686
Transformer,144,96,FALSE,FALSE,TRUE,29.11388969,36.9779553,3.85510993,4.66928282,5.39572906,6.0809502,0.38466045,0.50359884,-0.65419616,-0.93672523,0.21479771,1.28695798
Transformer,144,192,FALSE,FALSE,TRUE,30.05004501,41.05782635,4.09935665,5.04771195,5.48179197,6.40763813,0.43444991,0.56441163,-0.88057309,-1.30290237,0.24527732,1.3701843
Transformer,144,336,FALSE,FALSE,TRUE,33.83371735,43.81880434,4.39274168,5.36067098,5.81667566,6.61957735,0.46921647,0.62405845,-1.20646818,-1.76566885,0.28616709,1.48777139
Transformer,144,720,FALSE,FALSE,TRUE,29.77668571,44.77265539,4.34061766,5.68117229,5.45680189,6.69123721,0.50414282,0.71047259,-1.53597193,-2.57061841,0.29954803,1.56498444
Transformer,168,1,FALSE,FALSE,TRUE,20.83656311,20.809161,3.01331234,3.17234164,4.56470823,4.56170593,0.26227385,0.29729463,-0.08580494,-0.05330587,0.12391317,1.04201961
Transformer,168,12,FALSE,FALSE,TRUE,22.20952415,27.74077115,3.1800108,3.71228161,4.71269798,5.26695084,0.28548995,0.34918811,-0.15318253,-0.40897036,0.1350566,1.07387066
Transformer,168,24,FALSE,FALSE,TRUE,23.46188164,29.81359668,3.29773045,3.98055424,4.84374666,5.46018284,0.29819295,0.39788248,-0.21359267,-0.52019175,0.14529239,1.10171342
Transformer,168,96,FALSE,FALSE,TRUE,30.2014389,38.57460464,3.96912098,4.82364841,5.49558353,6.21084573,0.39509985,0.52406123,-0.66774623,-1.03124567,0.21881956,1.2915982
Transformer,168,192,FALSE,FALSE,TRUE,33.7264061,42.32697456,4.41977215,5.17655835,5.8074441,6.50591843,0.47137848,0.5817086,-1.04112233,-1.38844205,0.27806026,1.42825973
Transformer,168,336,FALSE,FALSE,TRUE,37.29355621,44.16592922,4.70525646,5.39766565,6.1068449,6.6457452,0.50261319,0.62566264,-1.38558557,-1.80493228,0.31258619,1.54004943
Transformer,168,720,FALSE,FALSE,TRUE,35.10636139,44.76205173,4.83585358,5.67412641,5.92506218,6.69044481,0.56834775,0.70302659,-1.94598766,-2.59115331,0.36296505,1.67926764
Transformer,192,1,FALSE,FALSE,TRUE,23.60871506,20.65980548,3.27115583,3.17987618,4.85888004,4.54530587,0.28478369,0.29865884,-0.21383801,-0.0511954,0.1417751,1.10174322
Transformer,192,12,FALSE,FALSE,TRUE,22.2271843,28.39394811,3.21791363,3.79354327,4.71457148,5.3285972,0.28784621,0.36014958,-0.14156205,-0.45003185,0.13447921,1.06843698
Transformer,192,24,FALSE,FALSE,TRUE,25.33496094,29.8439423,3.50071836,4.0175957,5.0333848,5.46296095,0.31959778,0.40424312,-0.29953928,-0.53022171,0.15862818,1.13999581
Transformer,192,96,FALSE,FALSE,TRUE,29.34370613,48.73881335,3.90983272,5.64106048,5.41698313,6.98131888,0.38579887,0.6404665,-0.58440914,-1.5809641,0.2058419,1.25934219
Transformer,192,192,FALSE,FALSE,TRUE,34.83278275,41.52532906,4.4517622,5.11968682,5.90193033,6.44401498,0.45949635,0.56960615,-1.04748836,-1.35792258,0.27108398,1.43012261
Transformer,192,336,FALSE,FALSE,TRUE,28.74340057,44.51755194,4.10265207,5.43548781,5.36128712,6.67214748,0.44728929,0.62737224,-1.06779401,-1.84528342,0.25357458,1.43404484
Transformer,192,720,FALSE,FALSE,TRUE,32.17974472,44.24911214,4.66358423,5.63388302,5.67271948,6.65200061,0.56451982,0.69142389,-1.97668549,-2.57190875,0.35786855,1.68763387
Transformer,336,1,FALSE,FALSE,TRUE,22.53767204,22.00626032,3.28463411,3.35860615,4.74738598,4.69108306,0.29271364,0.31335273,-0.24923315,-0.16207234,0.13986555,1.11769092
Transformer,336,12,FALSE,FALSE,TRUE,24.99819756,31.80423194,3.50592518,4.1496498,4.99981976,5.63952409,0.31913272,0.39479363,-0.38079695,-0.68598092,0.15682763,1.17511916
Transformer,336,24,FALSE,FALSE,TRUE,23.71608162,30.82675217,3.43380547,4.13344284,4.86991596,5.55218445,0.31317249,0.40427769,-0.30551433,-0.64110479,0.15078445,1.14266467
Transformer,336,96,FALSE,FALSE,TRUE,34.28345108,40.52472599,4.47230148,5.03237646,5.85520697,6.36590339,0.45893833,0.53040947,-1.04742888,-1.22700378,0.26685601,1.43152213
Transformer,336,192,FALSE,FALSE,TRUE,36.77376556,46.69081909,4.78676462,5.58933267,6.06413746,6.83306806,0.51747417,0.61557273,-1.40711251,-1.74987568,0.3182531,1.55576396
Transformer,336,336,FALSE,FALSE,TRUE,33.99364471,47.08436829,4.60469007,5.68121936,5.83040714,6.86180503,0.49095753,0.63669754,-1.34996428,-2.12912275,0.28923711,1.53100789
Transformer,336,720,FALSE,FALSE,TRUE,38.05908585,46.34875944,5.18682814,5.82978211,6.16920471,6.80799232,0.60620511,0.68915342,-2.43823671,-2.89031367,0.40362987,1.81555891
Transformer,504,1,FALSE,FALSE,TRUE,30.70616913,22.66166456,4.03685522,3.49471701,5.5413146,4.76042693,0.3551991,0.32205595,-0.69013557,-0.24734809,0.18827747,1.30005205
Transformer,504,12,FALSE,FALSE,TRUE,27.57251167,31.1475936,3.89650464,4.16319861,5.2509532,5.58100292,0.36846191,0.38392538,-0.61263709,-0.72067469,0.18271373,1.26988173
Transformer,504,24,FALSE,FALSE,TRUE,30.29372787,38.35998789,4.18407869,4.83616068,5.50397396,6.19354405,0.40501958,0.4751341,-0.76737216,-1.12740928,0.2087962,1.32944643
Transformer,504,96,FALSE,FALSE,TRUE,34.93550491,44.09711059,4.5478611,5.37759215,5.91062641,6.64056553,0.43518433,0.5537729,-1.00244214,-1.52479973,0.23877242,1.4147687
Transformer,504,192,FALSE,FALSE,TRUE,40.3959198,50.11018785,5.07128143,5.91654037,6.35577869,7.07885498,0.51103199,0.63359446,-1.4914772,-2.08306845,0.30632547,1.57753122
Transformer,504,336,FALSE,FALSE,TRUE,42.31882858,50.46267146,5.38935852,6.01094068,6.50529242,7.10370829,0.58437693,0.65609155,-2.19007111,-2.50291052,0.38160899,1.78096688
Transformer,672,1,FALSE,FALSE,TRUE,34.03850937,24.78846052,4.48480654,3.77370225,5.83425331,4.97880111,0.408492,0.34433769,-0.97971161,-0.42973496,0.21771507,1.40702212
Transformer,672,12,FALSE,FALSE,TRUE,30.89799881,33.72084149,4.21103477,4.49956762,5.55859661,5.80696491,0.37802067,0.4162761,-0.79547134,-0.95064606,0.1922404,1.33995247
Transformer,672,24,FALSE,FALSE,TRUE,33.80277252,34.07273285,4.51547003,4.55080805,5.81401539,5.83718535,0.41704181,0.42573923,-0.9624235,-0.97736766,0.21795604,1.40084875
Transformer,672,96,FALSE,FALSE,TRUE,35.23285294,57.37251016,4.63575411,6.47972556,5.93572664,7.57446435,0.43363503,0.6778579,-1.14791694,-2.42736835,0.23757714,1.46506369
Transformer,672,192,FALSE,FALSE,TRUE,39.97999191,54.47512179,5.09043503,6.30104248,6.32297325,7.38072637,0.49593621,0.65702079,-1.65219914,-2.48561096,0.29664966,1.62773848
Transformer,672,336,FALSE,FALSE,TRUE,40.32706833,54.07485435,5.31820965,6.3528162,6.35035992,7.35356066,0.55621082,0.67411313,-2.35726506,-2.92888812,0.35316488,1.81808889
Transformer,720,1,FALSE,FALSE,TRUE,31.16797256,25.06102179,4.2606411,3.81691936,5.58282852,5.00609846,0.38722563,0.34600971,-0.89955994,-0.46024661,0.20031269,1.37824523
Transformer,720,12,FALSE,FALSE,TRUE,29.06252861,34.40071608,4.06181622,4.59269459,5.39096737,5.86521236,0.36363947,0.42434427,-0.76432586,-1.01042337,0.18284968,1.32835174
Transformer,720,24,FALSE,FALSE,TRUE,33.54212189,36.31317048,4.4726367,4.75310024,5.79155588,6.02604103,0.40994984,0.44445021,-1.02837341,-1.12882455,0.21838868,1.42429936
Transformer,720,96,FALSE,FALSE,TRUE,34.76638412,44.2283154,4.6418314,5.43632315,5.8963027,6.65043723,0.43964449,0.52930363,-1.27891396,-1.66678442,0.24602588,1.51078033
Transformer,720,192,FALSE,FALSE,TRUE,34.71422577,51.19102535,4.74460745,6.04089553,5.89187813,7.15479038,0.46424723,0.61200871,-1.52519139,-2.3115069,0.26467994,1.58823824
Transformer,6,1,FALSE,TRUE,FALSE,19.81580544,22.71725917,2.8521986,3.26342594,4.45149469,4.7662626,0.2442949,0.30418733,0.02013872,-0.1141709,0.11461132,0.98987943
Transformer,6,12,FALSE,TRUE,FALSE,19.00483894,30.2251693,2.81188154,3.95064699,4.35945415,5.4977422,0.24512476,0.39707129,0.06146118,-0.4877434,0.11020073,0.96879017
Transformer,6,24,FALSE,TRUE,FALSE,17.95680428,36.21624823,2.78199315,4.49454182,4.23754692,6.0179937,0.25878492,0.47761096,0.04682451,-0.78943637,0.11343336,0.97642976
Transformer,6,96,FALSE,TRUE,FALSE,28.59786224,40.52538905,3.80185318,4.88667086,5.34769678,6.36595547,0.38087481,0.54471183,-0.47826727,-1.06461054,0.20296262,1.21610391
Transformer,6,192,FALSE,TRUE,FALSE,44.08586121,42.26388754,4.85290241,5.04681375,6.63971853,6.50106818,0.50484091,0.57399499,-1.457698,-1.29958871,0.34924728,1.56786358
Transformer,6,336,FALSE,TRUE,FALSE,28.29171944,42.58745289,3.92422199,5.21056669,5.31899595,6.52590629,0.42900279,0.62250737,-0.89910387,-1.5977062,0.24703585,1.38089204
Transformer,6,720,FALSE,TRUE,FALSE,28.48931885,42.35727723,4.11467171,5.43351554,5.33753872,6.50824686,0.4859153,0.69699783,-1.46422747,-2.26485984,0.29778999,1.54458141
Transformer,12,1,FALSE,TRUE,FALSE,20.76560974,22.30022835,2.93838501,3.24987702,4.55693007,4.72231176,0.25221077,0.30796756,-0.02547099,-0.09507607,0.12086127,1.0126555
Transformer,12,12,FALSE,TRUE,FALSE,18.80179977,24.92671737,2.79494381,3.45528276,4.33610439,4.99266636,0.242796,0.33150226,0.07306776,-0.22830085,0.10844261,0.962767
Transformer,12,24,FALSE,TRUE,FALSE,18.30073929,27.07595306,2.80660605,3.71479464,4.27793646,5.20345588,0.25986162,0.37804118,0.03461275,-0.33925669,0.11545803,0.98262477
Transformer,12,96,FALSE,TRUE,FALSE,26.31412125,44.31974373,3.60941005,5.18576481,5.12972927,6.65730754,0.35402051,0.58955644,-0.35541661,-1.26036707,0.1806839,1.16419411
Transformer,12,192,FALSE,TRUE,FALSE,41.14213943,42.65824409,4.65417719,5.06080066,6.41421366,6.5313279,0.47767362,0.57273794,-1.27128645,-1.32381423,0.31728935,1.50947857
Transformer,12,336,FALSE,TRUE,FALSE,29.89974976,42.82127642,4.09275246,5.22296104,5.46806622,6.54379679,0.4537687,0.62249227,-1.00035501,-1.61566158,0.26543561,1.41387379
Transformer,12,720,FALSE,TRUE,FALSE,30.31987381,42.14101613,4.30010414,5.4095626,5.50634861,6.49161121,0.51214767,0.69100811,-1.62547049,-2.25298153,0.32001048,1.58865297
Transformer,24,1,FALSE,TRUE,FALSE,19.75271034,18.79779439,2.84707475,2.96074845,4.44440222,4.33564233,0.2407421,0.28094712,0.02798977,0.07498008,0.11284473,0.98590583
Transformer,24,12,FALSE,TRUE,FALSE,17.16564178,25.97762788,2.63986564,3.5395071,4.14314413,5.09682527,0.23511218,0.34089242,0.09981649,-0.28276844,0.10287314,0.94877696
Transformer,24,24,FALSE,TRUE,FALSE,17.75223923,27.10831158,2.72993708,3.72924151,4.21334076,5.20656428,0.24868853,0.38088407,0.07212625,-0.34365271,0.10791226,0.96328658
Transformer,24,96,FALSE,TRUE,FALSE,30.87694168,46.52951037,3.9119966,5.41526355,5.55670261,6.82125431,0.38219523,0.63295428,-0.57904168,-1.37826624,0.21239397,1.25671053
Transformer,24,192,FALSE,TRUE,FALSE,39.25818253,39.74212746,4.54401493,4.87580831,6.26563501,6.30413574,0.46127027,0.55199104,-1.14643299,-1.17018575,0.29436785,1.46506023
Transformer,24,336,FALSE,TRUE,FALSE,31.04478264,41.3917623,3.99449372,5.13101049,5.5717845,6.433643,0.41746405,0.61242426,-1.0286435,-1.53558639,0.2559633,1.4293443
Transformer,24,720,FALSE,TRUE,FALSE,28.9204216,43.23743662,4.2413168,5.52114734,5.3777709,6.57551797,0.50767308,0.71002537,-1.47474619,-2.34746603,0.3064484,1.54227602
Transformer,48,1,FALSE,TRUE,FALSE,17.93532562,20.22092579,2.72497487,3.06116697,4.23501205,4.49676837,0.24331045,0.28674473,0.06847048,0.00075798,0.10599045,0.96515787
Transformer,48,12,FALSE,TRUE,FALSE,18.03612137,28.89607347,2.76394129,3.80415091,4.24689531,5.37550681,0.24817516,0.37143161,0.06701386,-0.43288171,0.10855728,0.96591753
Transformer,48,24,FALSE,TRUE,FALSE,19.29135513,29.08427034,2.91139936,3.89125266,4.39219236,5.39298344,0.2666997,0.3965474,0.00610708,-0.44772654,0.11921602,0.99694455
Transformer,48,96,FALSE,TRUE,FALSE,26.38397598,37.60669966,3.62716794,4.68752604,5.13653326,6.13243016,0.36478952,0.51706436,-0.46844246,-0.93093043,0.1926263,1.21270704
Transformer,48,192,FALSE,TRUE,FALSE,32.39726257,39.5239051,4.15748167,4.87526715,5.69185925,6.28680404,0.44025534,0.55110252,-0.97740673,-1.16902899,0.26593068,1.40621352
Transformer,48,336,FALSE,TRUE,FALSE,36.87952042,43.04915138,4.57134056,5.27952461,6.07285118,6.56118521,0.49556696,0.6310838,-1.35286227,-1.65258717,0.31922054,1.53438032
Transformer,48,720,FALSE,TRUE,FALSE,28.7221508,42.91237467,4.18623114,5.51253481,5.3593049,6.55075375,0.48792502,0.70498371,-1.39581189,-2.34195164,0.28913161,1.51868939
Transformer,72,1,FALSE,TRUE,FALSE,21.33545494,20.1400304,3.01243258,3.09760624,4.61903191,4.48776452,0.26279932,0.29492606,-0.09071699,0.00029018,0.1278144,1.04437399
Transformer,72,12,FALSE,TRUE,FALSE,19.37108612,27.316656,2.86837411,3.69310977,4.40125942,5.22653384,0.25283584,0.3584656,0.01332955,-0.36069459,0.11503488,0.9933511
Transformer,72,24,FALSE,TRUE,FALSE,26.71149063,28.01195628,3.5568974,3.7870956,5.16831589,5.29263226,0.33025202,0.38124208,-0.35544315,-0.40068633,0.17213948,1.16423845
Transformer,72,96,FALSE,TRUE,FALSE,25.56872177,47.12671715,3.52136254,5.45393438,5.05655241,6.86489018,0.34419042,0.62779382,-0.38264351,-1.43128087,0.17655843,1.17624116
Transformer,72,192,FALSE,TRUE,FALSE,36.82184982,40.05382178,4.47220421,4.93344162,6.06810093,6.32880888,0.46724015,0.55679928,-1.17910496,-1.20949563,0.2984587,1.47486603
Transformer,72,336,FALSE,TRUE,FALSE,32.97776413,42.64392916,4.29718256,5.23906672,5.74262714,6.53023194,0.45432469,0.61837525,-1.05855114,-1.64320063,0.26927099,1.43068349
Transformer,72,720,FALSE,TRUE,FALSE,31.4954071,42.61228923,4.42634773,5.48086165,5.61207676,6.52780892,0.51331782,0.69364525,-1.57475731,-2.33827518,0.31205291,1.57173872
Transformer,96,1,FALSE,TRUE,FALSE,21.90722847,20.63223619,3.0791986,3.11823538,4.68051577,4.54227214,0.26775494,0.29184361,-0.10423239,-0.02885935,0.12957771,1.05082464
Transformer,96,12,FALSE,TRUE,FALSE,25.52993774,27.34132565,3.43464613,3.66917578,5.05271578,5.22889335,0.31119382,0.35094364,-0.28501614,-0.36818528,0.15847644,1.13358486
Transformer,96,24,FALSE,TRUE,FALSE,24.46596336,28.65645269,3.39878511,3.86554285,4.94630814,5.35317221,0.31110156,0.39010178,-0.22959483,-0.43958657,0.15308692,1.1088829
Transformer,96,96,FALSE,TRUE,FALSE,30.6425457,47.40337938,3.92256594,5.48407396,5.5355711,6.88501121,0.38352078,0.62879741,-0.62078834,-1.45737267,0.21444352,1.27332544
Transformer,96,192,FALSE,TRUE,FALSE,30.40014267,41.23444692,3.96172047,5.05820508,5.5136323,6.42140537,0.3964268,0.57418435,-0.74395758,-1.28676523,0.22435403,1.32007992
Transformer,96,336,FALSE,TRUE,FALSE,28.59684372,43.01177381,3.96411371,5.28233183,5.34760189,6.55833621,0.42427066,0.62151412,-1.00817508,-1.681904,0.2453711,1.4115808
Transformer,96,720,FALSE,TRUE,FALSE,27.34081078,44.92295854,4.11788607,5.68839683,5.22884417,6.70245914,0.48548537,0.72333162,-1.47014713,-2.54025604,0.28609541,1.53639579
Transformer,120,1,FALSE,TRUE,FALSE,22.87904549,20.63696798,3.16508293,3.13882134,4.78320456,4.54279297,0.27126306,0.29520084,-0.14648053,-0.03412878,0.13481431,1.07073832
Transformer,120,12,FALSE,TRUE,FALSE,20.41016006,27.66947736,2.98652267,3.71019988,4.51776028,5.26017845,0.26963004,0.35480014,-0.08945131,-0.39147149,0.12684911,1.04377508
Transformer,120,24,FALSE,TRUE,FALSE,20.99062538,28.85943391,3.0663662,3.88838934,4.58155251,5.37209772,0.2827968,0.39110718,-0.11696449,-0.45702472,0.1337122,1.05694306
Transformer,120,96,FALSE,TRUE,FALSE,33.99223709,47.46790162,4.21599054,5.50411395,5.83028603,6.88969532,0.41658324,0.62906335,-0.77131886,-1.47317004,0.24215689,1.33127451
Transformer,120,192,FALSE,TRUE,FALSE,32.9981575,43.77434734,4.23197603,5.27314519,5.74440241,6.61621851,0.4291608,0.60337177,-0.84311806,-1.44109625,0.24562836,1.3573674
Transformer,120,336,FALSE,TRUE,FALSE,31.44379044,43.19979929,4.25229025,5.30455039,5.60747623,6.57265542,0.46227744,0.6207642,-1.12833111,-1.70997302,0.27211243,1.45644534
Transformer,120,720,FALSE,TRUE,FALSE,30.33806419,44.02271757,4.3431139,5.60356778,5.5079999,6.63496176,0.50377321,0.7017832,-1.68980566,-2.49003733,0.31010696,1.59889925
Transformer,144,1,FALSE,TRUE,FALSE,20.83904266,20.2534404,3.00688982,3.13248545,4.56498003,4.50038225,0.26525447,0.29627039,-0.10274382,-0.02016195,0.12614889,1.05011606
Transformer,144,12,FALSE,TRUE,FALSE,21.07124138,28.36974531,3.05167818,3.75257345,4.59034204,5.32632569,0.27306423,0.35551191,-0.11070366,-0.43413732,0.1292641,1.05393875
Transformer,144,24,FALSE,TRUE,FALSE,22.4638443,31.18888104,3.22077227,4.13152926,4.739604,5.58470062,0.29652771,0.42297983,-0.17932562,-0.58273785,0.14147338,1.08607578
Transformer,144,96,FALSE,TRUE,FALSE,29.01486778,36.9779553,3.84423828,4.66928282,5.38654518,6.0809502,0.38296363,0.50359884,-0.64861289,-0.93672523,0.21363439,1.28476751
Transformer,144,192,FALSE,TRUE,FALSE,30.05004501,41.05782635,4.09935665,5.04771195,5.48179197,6.40763813,0.43444991,0.56441163,-0.88057311,-1.30290237,0.24527732,1.3701843
Transformer,144,336,FALSE,TRUE,FALSE,33.83371353,43.81880434,4.39274073,5.36067098,5.81667566,6.61957735,0.46921641,0.62405845,-1.20646783,-1.76566885,0.28616706,1.48777139
Transformer,144,720,FALSE,TRUE,FALSE,29.77668571,44.77265539,4.34061766,5.68117229,5.45680189,6.69123721,0.50414282,0.71047259,-1.53597198,-2.57061841,0.29954803,1.56498444
Transformer,168,1,FALSE,TRUE,FALSE,21.05732536,20.809161,3.04144597,3.17234164,4.58882618,4.56170593,0.26612735,0.29729463,-0.09730896,-0.05330587,0.12568891,1.04752517
Transformer,168,12,FALSE,TRUE,FALSE,22.21036148,27.74077115,3.18008184,3.71228161,4.71278715,5.26695084,0.28549734,0.34918811,-0.15322598,-0.40897036,0.13506249,1.07389081
Transformer,168,24,FALSE,TRUE,FALSE,23.46186829,29.81359668,3.29772902,3.98055424,4.84374523,5.46018284,0.29819283,0.39788248,-0.21359214,-0.52019175,0.14529228,1.10171306
Transformer,168,96,FALSE,TRUE,FALSE,30.20007515,38.57460464,3.96896601,4.82364841,5.49545956,6.21084573,0.3950763,0.52406123,-0.66767061,-1.03124567,0.21880278,1.29156911
Transformer,168,192,FALSE,TRUE,FALSE,33.7264061,42.32697456,4.41977215,5.17655835,5.8074441,6.50591843,0.47137848,0.5817086,-1.04112237,-1.38844205,0.27806029,1.42825973
Transformer,168,336,FALSE,TRUE,FALSE,37.29355621,44.16592922,4.70525694,5.39766565,6.1068449,6.6457452,0.50261325,0.62566264,-1.38558577,-1.80493228,0.31258625,1.5400492
Transformer,168,720,FALSE,TRUE,FALSE,35.10636139,44.76205173,4.83585405,5.67412641,5.92506218,6.69044481,0.56834775,0.70302659,-1.94598775,-2.59115331,0.36296505,1.67926764
Transformer,192,1,FALSE,TRUE,FALSE,23.59920502,20.65980548,3.2728467,3.17987618,4.8579011,4.54530587,0.28505963,0.29865884,-0.21334893,-0.0511954,0.1416309,1.10152113
Transformer,192,12,FALSE,TRUE,FALSE,22.22520065,28.39394811,3.21770787,3.79354327,4.71436119,5.3285972,0.28782097,0.36014958,-0.14146021,-0.45003185,0.13446406,1.0683893
Transformer,192,24,FALSE,TRUE,FALSE,25.33498383,29.8439423,3.50072074,4.0175957,5.03338671,5.46296095,0.31959802,0.40424312,-0.29954046,-0.53022171,0.15862839,1.13999641
Transformer,192,96,FALSE,TRUE,FALSE,29.34819984,48.73881335,3.91013813,5.64106048,5.41739798,6.98131888,0.38582876,0.6404665,-0.58465114,-1.5809641,0.2058755,1.25943863
Transformer,192,192,FALSE,TRUE,FALSE,34.83278275,41.52532906,4.4517622,5.11968682,5.90193033,6.44401498,0.45949635,0.56960615,-1.04748836,-1.35792258,0.27108398,1.43012261
Transformer,192,336,FALSE,TRUE,FALSE,28.74340057,44.51755194,4.10265255,5.43548781,5.36128712,6.67214748,0.44728929,0.62737224,-1.06779407,-1.84528342,0.25357458,1.43404484
Transformer,192,720,FALSE,TRUE,FALSE,32.17974472,44.24911214,4.66358423,5.63388302,5.67271948,6.65200061,0.56451976,0.69142389,-1.97668549,-2.57190875,0.35786855,1.68763387
Transformer,336,1,FALSE,TRUE,FALSE,21.63473892,22.00626032,3.16918063,3.35860615,4.65131569,4.69108306,0.27836531,0.31335273,-0.19918477,-0.16207234,0.13073631,1.09507287
Transformer,336,12,FALSE,TRUE,FALSE,24.99817657,31.80423194,3.50592375,4.1496498,4.99981785,5.63952409,0.3191326,0.39479363,-0.38079582,-0.68598092,0.15682751,1.17511868
Transformer,336,24,FALSE,TRUE,FALSE,23.71604156,30.82675217,3.43380332,4.13344284,4.86991167,5.55218445,0.31317228,0.40427769,-0.30551218,-0.64110479,0.15078427,1.14266384
Transformer,336,96,FALSE,TRUE,FALSE,34.28372574,40.52472599,4.47232342,5.03237646,5.85523081,6.36590339,0.45894119,0.53040947,-1.04744523,-1.22700378,0.26685855,1.43152773
Transformer,336,192,FALSE,TRUE,FALSE,36.77376556,46.69081909,4.78676462,5.58933267,6.06413746,6.83306806,0.51747417,0.61557273,-1.40711267,-1.74987568,0.31825313,1.55576396
Transformer,336,336,FALSE,TRUE,FALSE,33.99364471,47.08436829,4.60469007,5.68121936,5.83040714,6.86180503,0.4909575,0.63669754,-1.34996411,-2.12912275,0.28923711,1.53100789
